date,high,low,close,volume
2025-01-14 18:30:00,6.9,6.7,6.7,2097420
2025-01-15 18:30:00,6.9,6.7,6.7,6109955
2025-01-16 18:30:00,6.8,6.5,6.5,11563400
2025-01-19 18:30:00,6.7,6.4,6.6,6064123
2025-01-20 18:30:00,6.7,6.4,6.5,11214516
2025-01-21 18:30:00,6.9,6.5,6.8,18585482
2025-01-22 18:30:00,7.0,6.8,6.9,14810841
2025-01-23 18:30:00,6.9,6.6,6.6,8728781
2025-01-26 18:30:00,6.8,6.6,6.7,2780556
2025-01-27 18:30:00,7.1,6.6,6.9,17598444
2025-01-28 18:30:00,7.1,6.8,7.0,15077336
2025-01-29 18:30:00,7.1,6.7,6.8,11392829
2025-01-30 18:30:00,7.0,6.7,7.0,3232423
2025-02-02 18:30:00,7.0,6.7,6.8,3394062
2025-02-04 18:30:00,6.9,6.4,6.5,10775487
2025-02-05 18:30:00,6.7,6.4,6.4,6397443
2025-02-06 18:30:00,6.6,6.4,6.5,3366149
2025-02-09 18:30:00,6.6,6.4,6.5,1519354
2025-02-10 18:30:00,6.6,6.4,6.4,2603160
2025-02-12 18:30:00,6.6,6.4,6.5,934027
2025-02-13 18:30:00,6.6,6.4,6.5,3218549
2025-02-16 18:30:00,6.7,6.4,6.7,4345416
2025-02-17 18:30:00,6.7,6.5,6.5,1240154
2025-02-18 18:30:00,6.6,6.4,6.4,1161984
2025-02-20 04:00:07,6.6,6.2,6.3,4566861
2025-02-20 18:30:00,6.5,6.3,6.3,2276351
2025-02-23 18:30:00,6.3,6.0,6.0,4712049
2025-02-24 18:30:00,6.2,6.0,6.0,1371840
2025-02-26 18:30:00,6.2,6.0,6.1,528181
2025-02-27 18:30:00,6.2,6.0,6.1,1018508
2025-03-02 18:30:00,6.2,6.0,6.0,1509678
2025-03-03 18:30:00,6.1,5.8,5.9,3334771
2025-03-04 18:30:00,6.2,5.9,6.1,1230048
2025-03-05 18:30:00,6.2,6.0,6.0,778499
2025-03-06 18:30:00,6.1,5.9,6.0,539769
2025-03-09 18:30:00,6.1,5.9,5.9,427832
2025-03-10 18:30:00,6.0,5.8,5.8,3883600
2025-03-11 18:30:00,6.0,5.8,5.9,498010
2025-03-13 18:30:00,6.0,5.8,5.8,477428
2025-03-16 18:30:00,5.9,5.7,5.8,531495
2025-03-17 18:30:00,5.8,5.5,5.6,3752144
2025-03-18 18:30:00,5.8,5.6,5.6,926619
2025-03-19 18:30:00,5.9,5.6,5.9,706244
2025-03-20 18:30:00,6.0,5.8,5.8,1253504
2025-03-24 04:00:05,6.0,5.8,5.9,522398
2025-03-24 18:30:00,6.1,5.9,6.1,1719910
2025-03-25 18:30:00,6.2,5.9,6.0,622228
2025-03-26 18:30:00,6.1,5.9,6.0,569757
2025-03-27 18:30:00,6.1,5.9,5.9,1262229
2025-03-31 18:30:00,6.1,5.9,6.1,1570982
2025-04-01 18:30:00,6.2,6.0,6.0,430542
2025-04-02 18:30:00,6.0,5.8,5.9,4009152
2025-04-03 18:30:00,5.9,5.7,5.7,2141708
2025-04-06 18:30:00,5.8,5.4,5.6,5030634
2025-04-07 18:30:00,5.9,5.5,5.9,1464226
2025-04-08 18:30:00,5.9,5.6,5.6,1318437
2025-04-09 18:30:00,6.0,5.8,5.8,3538904
2025-04-10 18:30:00,5.9,5.7,5.8,712491
2025-04-15 18:30:00,6.0,5.8,5.9,1416153
2025-04-16 18:30:00,6.0,5.8,5.9,539659
2025-04-20 18:30:00,6.1,5.9,6.0,1734527
2025-04-21 18:30:00,6.1,5.9,6.0,804105
2025-04-22 18:30:00,6.1,6.0,6.0,288693
2025-04-23 18:30:00,6.1,6.0,6.1,299306
2025-04-24 18:30:00,6.2,6.0,6.1,1298013
2025-04-27 18:30:00,6.3,6.1,6.2,2509483
2025-04-28 18:30:00,6.3,6.1,6.2,1120388
2025-04-29 18:30:00,6.2,6.0,6.1,1583392
2025-05-01 18:30:00,6.2,6.1,6.2,627323
2025-05-04 18:30:00,6.3,6.0,6.2,2320385
2025-05-05 18:30:00,6.2,6.1,6.2,456035
2025-05-06 18:30:00,6.2,6.0,6.0,1236810
2025-05-07 18:30:00,6.1,5.9,6.0,3679775
2025-05-08 18:30:00,6.1,5.8,5.9,4412412
2025-05-13 18:30:00,6.1,5.9,6.0,2020014
2025-05-14 18:30:00,6.1,5.9,6.0,1385519
2025-05-15 18:30:00,6.1,5.9,6.0,1685220
2025-05-18 18:30:00,6.1,5.9,6.0,2430821
2025-05-19 18:30:00,6.1,5.9,5.9,219607
2025-05-20 18:30:00,6.1,5.9,6.1,2790005
2025-05-21 18:30:00,6.2,6.1,6.2,4169849
2025-05-22 18:30:00,6.3,6.1,6.2,3814488
2025-05-25 18:30:00,6.5,6.2,6.4,9952328
2025-05-26 18:30:00,6.5,6.3,6.3,3896285
2025-05-27 18:30:00,6.5,6.3,6.3,3579245
2025-05-28 18:30:00,6.4,6.2,6.3,1497254
2025-05-29 18:30:00,6.4,6.1,6.2,1419556
2025-06-01 18:30:00,6.3,6.0,6.1,2868914
2025-06-02 18:30:00,6.2,6.0,6.1,2634785
2025-06-03 18:30:00,6.3,6.1,6.2,1960381
2025-06-04 18:30:00,6.4,6.2,6.3,3781039
2025-06-05 18:30:00,6.4,6.2,6.2,1643361
2025-06-08 18:30:00,6.3,6.2,6.2,1020364
2025-06-10 18:30:00,6.3,6.1,6.2,2220313
2025-06-11 18:30:00,6.2,6.0,6.1,7009718
2025-06-12 18:30:00,6.1,5.9,5.9,5994644
2025-06-15 18:30:00,6.0,5.8,6.0,2768498
2025-06-16 18:30:00,6.0,5.8,5.9,3119914
2025-06-17 18:30:00,6.0,5.7,5.8,4183550
2025-06-18 18:30:00,5.9,5.7,5.7,1988394
2025-06-19 18:30:00,5.9,5.7,5.8,1357602
2025-06-22 18:30:00,5.8,5.7,5.7,1524327
2025-06-23 18:30:00,5.9,5.7,5.8,3026100
2025-06-24 18:30:00,5.9,5.8,5.9,2372068
2025-06-25 18:30:00,6.0,5.8,5.9,3591795
2025-06-26 18:30:00,6.0,5.9,5.9,1473519
2025-06-29 18:30:00,6.1,5.8,6.0,4164200
2025-06-30 18:30:00,6.1,5.9,6.0,551062649
2025-07-01 18:30:00,6.0,5.8,5.8,7515328
2025-07-02 18:30:00,6.0,5.8,5.9,2691360
2025-07-03 18:30:00,6.0,5.8,5.9,3806067
2025-07-06 18:30:00,6.0,5.8,5.9,3134601
2025-07-07 18:30:00,6.0,5.8,5.9,1651614
2025-07-08 18:30:00,6.1,5.8,5.9,2168766
2025-07-10 18:30:00,6.2,5.8,6.0,5959821
2025-07-13 18:30:00,6.2,6.0,6.0,3553479
2025-07-14 18:30:00,6.3,5.9,6.1,6720917
2025-07-15 18:30:00,6.3,6.1,6.1,3945679
2025-07-16 18:30:00,6.2,6.0,6.0,1525597
2025-07-18 04:00:07,6.2,5.9,6.0,2621583
2025-07-20 18:30:00,6.1,5.9,6.1,1385267
2025-07-21 18:30:00,6.1,5.9,5.9,1288661
2025-07-22 18:30:00,6.1,5.9,6.1,2522852
2025-07-23 18:30:00,6.1,5.9,6.0,2275402
2025-07-24 18:30:00,6.1,5.9,6.0,594594
2025-07-27 18:30:00,6.1,5.9,6.0,2347396
2025-07-28 18:30:00,6.1,5.9,6.0,1262562
2025-07-29 18:30:00,6.1,5.9,6.0,3674210
2025-07-30 18:30:00,6.1,5.9,6.0,2342292
2025-07-31 18:30:00,6.1,5.9,6.1,3875979
2025-08-03 18:30:00,6.1,6.0,6.0,1393392
2025-08-04 18:30:00,6.1,6.0,6.0,813729
2025-08-05 18:30:00,6.1,5.9,6.0,3007873
2025-08-06 18:30:00,6.1,5.9,6.0,1185412
2025-08-10 18:30:00,6.1,5.9,6.0,1693490
2025-08-11 18:30:00,6.1,5.9,6.0,2108792
2025-08-12 18:30:00,6.0,5.9,6.0,1393845
2025-08-13 18:30:00,6.1,5.8,5.9,4159419
2025-08-14 18:30:00,6.0,5.8,6.0,5004508
2025-08-17 18:30:00,6.2,6.0,6.0,3568911
2025-08-18 18:30:00,6.1,5.9,6.0,3282275
2025-08-19 18:30:00,6.1,5.9,6.0,2377452
2025-08-20 18:30:00,6.0,5.9,5.9,836918
2025-08-21 18:30:00,6.0,5.9,5.9,2073640
2025-08-24 18:30:00,6.0,5.9,5.9,1347096
2025-08-24 18:30:00,6.0,5.9,5.9,1347096
2025-08-25 18:30:00,6.0,5.8,5.9,2845295
2025-08-26 18:30:00,6.0,5.8,5.9,1261050
2025-08-27 18:30:00,6.0,5.8,5.8,1752094
2025-08-28 18:30:00,6.0,5.8,6.0,4283733
2025-08-31 18:30:00,6.0,5.9,6.0,1640994
2025-09-01 18:30:00,6.0,5.8,5.9,3728427
2025-09-02 18:30:00,6.0,5.8,5.9,2887304
2025-09-03 18:30:00,6.0,5.8,5.9,2566600
2025-09-07 18:30:00,6.0,5.8,6.0,3678451
2025-09-08 18:30:00,6.0,5.8,5.8,2902681
2025-09-09 18:30:00,6.0,5.8,5.9,4149464
2025-09-10 18:30:00,6.0,5.8,5.9,1050362
2025-09-11 18:30:00,5.9,5.8,5.8,465279
2025-09-14 18:30:00,6.0,5.8,5.9,1790074
2025-09-15 18:30:00,6.0,5.8,5.8,2717490
2025-09-16 18:30:00,5.9,5.7,5.8,1545703
2025-09-17 18:30:00,5.9,5.7,5.8,2383356
2025-09-18 18:30:00,5.9,5.7,5.8,3937921
2025-09-21 18:30:00,5.9,5.7,5.8,2078062
2025-09-22 18:30:00,6.0,5.8,6.0,2649942
2025-09-23 18:30:00,6.0,5.8,5.9,1718414
2025-09-24 18:30:00,5.9,5.8,5.8,3298159
2025-09-25 18:30:00,5.9,5.7,5.8,5032275
2025-09-28 18:30:00,5.9,5.7,5.8,1710306
2025-09-29 18:30:00,5.9,5.7,5.8,1705007
2025-09-30 18:30:00,5.9,5.7,5.7,3002286
2025-10-01 18:30:00,5.9,5.7,5.8,1112081
2025-10-02 18:30:00,5.9,5.6,5.7,5825486
2025-10-06 18:30:00,5.9,5.7,5.7,1769734
2025-10-07 18:30:00,5.9,5.7,5.8,1815778
2025-10-08 18:30:00,5.9,5.6,5.8,13040734
2025-10-09 18:30:00,5.9,5.7,5.7,1399803
2025-10-12 18:30:00,5.9,5.7,5.7,2605371
2025-10-13 18:30:00,5.8,5.7,5.7,1380078
2025-10-14 18:30:00,5.8,5.7,5.7,647433
2025-10-15 18:30:00,5.9,5.7,5.8,3895080
2025-10-16 18:30:00,5.9,5.7,5.8,2154258
2025-10-20 18:30:00,5.9,5.7,5.8,4821289
2025-10-21 18:30:00,5.9,5.7,5.7,3096170
2025-10-22 18:30:00,6.8,5.7,6.4,30921332
2025-10-23 18:30:00,7.2,6.6,6.7,53367415
2025-10-26 18:30:00,6.9,6.6,6.6,5394894
2025-10-27 18:30:00,6.7,6.4,6.5,7358212
2025-10-28 18:30:00,6.5,6.2,6.3,4756324
2025-10-29 18:30:00,6.4,6.2,6.3,2586786
2025-10-30 18:30:00,6.4,6.2,6.3,3068374
2025-11-02 18:30:00,6.4,6.2,6.3,1312316
2025-11-03 18:30:00,6.4,6.2,6.2,1820916
2025-11-05 18:30:00,6.3,6.1,6.2,2187194
2025-11-06 18:30:00,6.4,6.1,6.3,2914376
2025-11-09 18:30:00,6.7,6.2,6.5,19413789
2025-11-10 18:30:00,6.8,6.3,6.3,7667287
2025-11-11 18:30:00,6.6,6.2,6.6,5147370
2025-11-12 18:30:00,6.6,6.3,6.4,1621263
2025-11-13 18:30:00,6.6,6.3,6.5,5695433
2025-11-16 18:30:00,6.6,6.3,6.5,3233900
2025-11-17 18:30:00,6.6,6.3,6.4,4335396
2025-11-18 18:30:00,6.4,6.3,6.3,1253456
2025-11-19 18:30:00,6.4,6.2,6.3,2672063
2025-11-20 18:30:00,6.4,6.2,6.3,3006443
2025-11-23 18:30:00,6.4,6.1,6.1,2999948
2025-11-24 18:30:00,6.3,6.1,6.3,3855204
2025-11-25 18:30:00,6.4,6.0,6.1,2682944
2025-11-26 18:30:00,6.2,6.1,6.1,861353
2025-11-27 18:30:00,6.2,6.0,6.0,577671
2025-11-30 18:30:00,6.0,5.8,5.8,3820519
2025-12-01 18:30:00,6.1,5.8,5.9,2249818
2025-12-02 18:30:00,6.0,5.7,5.7,1597528
2025-12-04 18:30:00,5.9,5.5,5.6,8305370
2025-12-07 18:30:00,5.8,5.6,5.7,966772
2025-12-08 18:30:00,5.9,5.6,5.9,1319964
2025-12-09 18:30:00,5.9,5.7,5.7,5203117
2025-12-10 18:30:00,5.9,5.7,5.8,850725
2025-12-11 18:30:00,5.8,5.7,5.7,698171
2025-12-14 18:30:00,5.8,5.6,5.8,376768
2025-12-15 18:30:00,5.8,5.6,5.7,976179
2025-12-16 18:30:00,6.3,5.7,6.1,10207528
2025-12-17 18:30:00,6.2,5.9,5.9,1815411
2025-12-18 18:30:00,6.0,5.8,5.9,164728
2025-12-21 18:30:00,6.0,5.7,5.7,2111097
2025-12-22 18:30:00,5.9,5.7,5.7,1285954
2025-12-23 18:30:00,5.9,5.7,5.8,1073637
2025-12-25 18:30:00,5.9,5.8,5.9,253053
2025-12-28 18:30:00,5.9,5.7,5.7,1472843
2025-12-29 18:30:00,5.9,5.6,5.7,3673729
2025-12-30 18:30:00,5.9,5.6,5.7,2200468
2026-01-01 18:30:00,5.9,5.6,5.7,7110327
2026-01-04 18:30:00,5.9,5.7,5.8,756325
2026-01-05 18:30:00,5.9,5.7,5.8,888430
2026-01-07 18:30:00,5.9,5.7,5.8,1906627
2026-01-08 18:30:00,6.4,5.7,6.2,14096999
